Unnamed: 0,From,To,Booking_date,Journey_date,Airline,Code,Departure,Arrival,Duration,Stops,Price,Booking_Hour,Booking_DateTime,Booking_Slot,Lead_Time_Days,Duration_mins,Route
146,Delhi,Bangalore,23-06-2022,24-06-2022,Vistara,UK-955,17:45,23:10,5h 25m,1 stop,20864,6,23-06-2022 06:00,Morning,1,325,Delhi -> Bangalore
147,Delhi,Bangalore,23-06-2022,24-06-2022,GO FIRST,G8-286,10:40,15:05,4h 25m,1 stop,24472,16,23-06-2022 16:00,Afternoon,1,265,Delhi -> Bangalore
148,Delhi,Bangalore,23-06-2022,24-06-2022,Vistara,UK-847,11:10,15:55,4h 45m,1 stop,25902,19,23-06-2022 19:00,Evening,1,285,Delhi -> Bangalore
149,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-5036,02:25,05:15,2h 50m,non-stop,9419,3,23-06-2022 03:00,Night,2,170,Delhi -> Bangalore
150,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-2048,03:50,06:40,2h 50m,non-stop,9419,4,23-06-2022 04:00,Night,2,170,Delhi -> Bangalore
151,Delhi,Bangalore,23-06-2022,25-06-2022,GO FIRST,G8-113,05:50,08:30,2h 40m,non-stop,9419,22,23-06-2022 22:00,Night,2,160,Delhi -> Bangalore
152,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-6612,06:00,08:35,2h 35m,non-stop,9419,6,23-06-2022 06:00,Morning,2,155,Delhi -> Bangalore
153,Delhi,Bangalore,23-06-2022,25-06-2022,SpiceJet,SG-191,06:05,08:55,2h 50m,non-stop,9419,12,23-06-2022 12:00,Afternoon,2,170,Delhi -> Bangalore
154,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-5009,06:55,09:50,2h 55m,non-stop,9419,14,23-06-2022 14:00,Afternoon,2,175,Delhi -> Bangalore
155,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6.00E-308,08:20,11:00,2h 40m,non-stop,9419,10,23-06-2022 10:00,Morning,2,160,Delhi -> Bangalore
156,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-809,19:50,22:40,2h 50m,non-stop,9418,3,23-06-2022 03:00,Night,2,170,Delhi -> Bangalore
157,Delhi,Bangalore,23-06-2022,25-06-2022,SpiceJet,SG-537,20:00,22:30,2h 30m,non-stop,9419,12,23-06-2022 12:00,Afternoon,2,150,Delhi -> Bangalore
158,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-2532,20:10,23:00,2h 50m,non-stop,9419,6,23-06-2022 06:00,Morning,2,170,Delhi -> Bangalore
159,Delhi,Bangalore,23-06-2022,25-06-2022,GO FIRST,G8-119,20:30,23:20,2h 50m,non-stop,9419,18,23-06-2022 18:00,Evening,2,170,Delhi -> Bangalore
160,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-807,20:40,23:20,2h 40m,non-stop,9418,21,23-06-2022 21:00,Night,2,160,Delhi -> Bangalore
161,Delhi,Bangalore,23-06-2022,25-06-2022,Air Asia,I5-721,21:00,23:50,2h 50m,non-stop,9419,1,23-06-2022 01:00,Night,2,170,Delhi -> Bangalore
162,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-2131,21:30,"00:15
+1D",2h 45m,non-stop,9419,9,23-06-2022 09:00,Morning,2,165,Delhi -> Bangalore
163,Delhi,Bangalore,23-06-2022,25-06-2022,Air Asia,I5-1732,21:40,"00:30
+1D",2h 50m,non-stop,9419,12,23-06-2022 12:00,Afternoon,2,170,Delhi -> Bangalore
164,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-6565,22:55,"01:45
+1D",2h 50m,non-stop,9419,20,23-06-2022 20:00,Evening,2,170,Delhi -> Bangalore
165,Delhi,Bangalore,23-06-2022,25-06-2022,GO FIRST,G8-2513,16:55,21:40,4h 45m,1 stop,9419,5,23-06-2022 05:00,Morning,2,285,Delhi -> Bangalore
166,Delhi,Bangalore,23-06-2022,25-06-2022,GO FIRST,G8-165,05:20,11:40,6h 20m,1 stop,9419,11,23-06-2022 11:00,Morning,2,380,Delhi -> Bangalore
167,Delhi,Bangalore,23-06-2022,25-06-2022,GO FIRST,G8-338,10:55,17:25,6h 30m,1 stop,9419,11,23-06-2022 11:00,Morning,2,390,Delhi -> Bangalore
168,Delhi,Bangalore,23-06-2022,25-06-2022,GO FIRST,G8-336,14:00,21:55,7h 55m,1 stop,9419,19,23-06-2022 19:00,Evening,2,475,Delhi -> Bangalore
169,Delhi,Bangalore,23-06-2022,25-06-2022,GO FIRST,G8-2513,16:55,"00:20
+1D",7h 25m,1 stop,9419,10,23-06-2022 10:00,Morning,2,445,Delhi -> Bangalore
170,Delhi,Bangalore,23-06-2022,25-06-2022,SpiceJet,SG-8254,19:30,"08:25
+1D",12h 55m,1 stop,9419,22,23-06-2022 22:00,Night,2,775,Delhi -> Bangalore
171,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-6191,13:10,18:00,4h 50m,1 stop,9734,6,23-06-2022 06:00,Morning,2,290,Delhi -> Bangalore
172,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-2014,13:25,17:55,4h 30m,1 stop,9734,0,23-06-2022 00:00,Night,2,270,Delhi -> Bangalore
173,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-2187,15:00,19:20,4h 20m,1 stop,9734,0,23-06-2022 00:00,Night,2,260,Delhi -> Bangalore
174,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-2168,17:50,22:40,4h 50m,1 stop,9734,19,23-06-2022 19:00,Evening,2,290,Delhi -> Bangalore
175,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-5005,05:15,10:15,5h 0m,1 stop,9734,12,23-06-2022 12:00,Afternoon,2,300,Delhi -> Bangalore
176,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-2697,06:50,12:05,5h 15m,1 stop,9734,8,23-06-2022 08:00,Morning,2,315,Delhi -> Bangalore
177,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-2774,07:55,13:10,5h 15m,1 stop,9734,2,23-06-2022 02:00,Night,2,315,Delhi -> Bangalore
178,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-2004,12:45,17:55,5h 10m,1 stop,9734,6,23-06-2022 06:00,Morning,2,310,Delhi -> Bangalore
179,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-6187,15:15,20:30,5h 15m,1 stop,9734,5,23-06-2022 05:00,Morning,2,315,Delhi -> Bangalore
180,Delhi,Bangalore,23-06-2022,25-06-2022,Air Asia,I5-768,15:30,20:45,5h 15m,1 stop,9735,7,23-06-2022 07:00,Morning,2,315,Delhi -> Bangalore
181,Delhi,Bangalore,23-06-2022,25-06-2022,Air Asia,I5-552,10:40,16:25,5h 45m,1 stop,9735,8,23-06-2022 08:00,Morning,2,345,Delhi -> Bangalore
182,Delhi,Bangalore,23-06-2022,25-06-2022,Air Asia,I5-711,06:05,13:00,6h 55m,1 stop,9735,4,23-06-2022 04:00,Night,2,415,Delhi -> Bangalore
183,Delhi,Bangalore,23-06-2022,25-06-2022,Air Asia,I5-744,07:25,14:15,6h 50m,1 stop,9735,0,23-06-2022 00:00,Night,2,410,Delhi -> Bangalore
184,Delhi,Bangalore,23-06-2022,25-06-2022,Air Asia,I5-710,10:00,17:30,7h 30m,1 stop,9735,18,23-06-2022 18:00,Evening,2,450,Delhi -> Bangalore
185,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-781,15:20,18:15,2h 55m,non-stop,10312,9,23-06-2022 09:00,Morning,2,175,Delhi -> Bangalore
186,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-504,21:15,"00:05
+1D",2h 50m,non-stop,10155,11,23-06-2022 11:00,Morning,2,170,Delhi -> Bangalore
187,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-811,06:15,09:00,2h 45m,non-stop,10680,23,23-06-2022 23:00,Night,2,165,Delhi -> Bangalore
188,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-2015,18:30,21:15,2h 45m,non-stop,10522,14,23-06-2022 14:00,Afternoon,2,165,Delhi -> Bangalore
189,Delhi,Bangalore,23-06-2022,25-06-2022,Air Asia,I5-857,18:45,21:40,2h 55m,non-stop,10576,21,23-06-2022 21:00,Night,2,175,Delhi -> Bangalore
190,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-803,06:10,08:55,2h 45m,non-stop,10890,23,23-06-2022 23:00,Night,2,165,Delhi -> Bangalore
191,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-2487,17:25,19:55,2h 30m,non-stop,11047,8,23-06-2022 08:00,Morning,2,150,Delhi -> Bangalore
192,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-6827,09:15,11:55,2h 40m,non-stop,11362,19,23-06-2022 19:00,Evening,2,160,Delhi -> Bangalore
193,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-5186,13:00,15:35,2h 35m,non-stop,11362,16,23-06-2022 16:00,Afternoon,2,155,Delhi -> Bangalore
194,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-817,16:05,18:50,2h 45m,non-stop,11205,16,23-06-2022 16:00,Afternoon,2,165,Delhi -> Bangalore
195,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-502,13:30,16:15,2h 45m,non-stop,11835,19,23-06-2022 19:00,Evening,2,165,Delhi -> Bangalore
196,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-813,17:35,20:25,2h 50m,non-stop,11940,11,23-06-2022 11:00,Morning,2,170,Delhi -> Bangalore
197,Delhi,Bangalore,23-06-2022,25-06-2022,Air Asia,I5-1529,09:35,12:25,2h 50m,non-stop,12779,6,23-06-2022 06:00,Morning,2,170,Delhi -> Bangalore
198,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-815,08:05,10:50,2h 45m,non-stop,12990,1,23-06-2022 01:00,Night,2,165,Delhi -> Bangalore
199,Delhi,Bangalore,23-06-2022,25-06-2022,IndiGo,6E-2188,11:30,14:15,2h 45m,non-stop,14333,2,23-06-2022 02:00,Night,2,165,Delhi -> Bangalore
200,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-859,10:25,19:30,9h 5m,1 stop,14140,16,23-06-2022 16:00,Afternoon,2,545,Delhi -> Bangalore
201,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-859,10:25,"08:45
+1D",22h 20m,1 stop,14140,4,23-06-2022 04:00,Night,2,1340,Delhi -> Bangalore
202,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-801,09:05,11:50,2h 45m,non-stop,14355,16,23-06-2022 16:00,Afternoon,2,165,Delhi -> Bangalore
203,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-819,14:15,16:50,2h 35m,non-stop,14355,23,23-06-2022 23:00,Night,2,155,Delhi -> Bangalore
204,Delhi,Bangalore,23-06-2022,25-06-2022,Air Asia,I5-740,08:10,10:40,2h 30m,non-stop,14879,16,23-06-2022 16:00,Afternoon,2,150,Delhi -> Bangalore
205,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-879,17:35,"08:45
+1D",15h 10m,1 stop,14877,16,23-06-2022 16:00,Afternoon,2,910,Delhi -> Bangalore
206,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-506,09:45,12:30,2h 45m,non-stop,15090,1,23-06-2022 01:00,Night,2,165,Delhi -> Bangalore
207,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-807,17:15,20:15,3h 0m,non-stop,15090,1,23-06-2022 01:00,Night,2,180,Delhi -> Bangalore
208,Delhi,Bangalore,23-06-2022,25-06-2022,GO FIRST,G8-171,18:20,"00:20
+1D",6h 0m,1 stop,15194,21,23-06-2022 21:00,Night,2,360,Delhi -> Bangalore
209,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-935,18:00,21:50,3h 50m,1 stop,15295,22,23-06-2022 22:00,Night,2,230,Delhi -> Bangalore
210,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-993,12:50,17:45,4h 55m,1 stop,15295,4,23-06-2022 04:00,Night,2,295,Delhi -> Bangalore
211,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-899,14:45,19:30,4h 45m,1 stop,15396,0,23-06-2022 00:00,Night,2,285,Delhi -> Bangalore
212,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-993,12:50,18:15,5h 25m,1 stop,15295,0,23-06-2022 00:00,Night,2,325,Delhi -> Bangalore
213,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-933,15:30,20:55,5h 25m,1 stop,15295,18,23-06-2022 18:00,Evening,2,325,Delhi -> Bangalore
214,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-955,17:45,23:10,5h 25m,1 stop,15295,1,23-06-2022 01:00,Night,2,325,Delhi -> Bangalore
215,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-945,11:40,17:45,6h 5m,1 stop,15295,20,23-06-2022 20:00,Evening,2,365,Delhi -> Bangalore
216,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-945,11:40,18:15,6h 35m,1 stop,15295,11,23-06-2022 11:00,Morning,2,395,Delhi -> Bangalore
217,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-993,12:50,19:15,6h 25m,1 stop,15295,5,23-06-2022 05:00,Morning,2,385,Delhi -> Bangalore
218,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-941,16:45,23:10,6h 25m,1 stop,15295,22,23-06-2022 22:00,Night,2,385,Delhi -> Bangalore
219,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-995,10:20,17:45,7h 25m,1 stop,15295,3,23-06-2022 03:00,Night,2,445,Delhi -> Bangalore
220,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-995,10:20,18:15,7h 55m,1 stop,15295,22,23-06-2022 22:00,Night,2,475,Delhi -> Bangalore
221,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-945,11:40,19:15,7h 35m,1 stop,15295,10,23-06-2022 10:00,Morning,2,455,Delhi -> Bangalore
222,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-933,15:30,23:10,7h 40m,1 stop,15295,23,23-06-2022 23:00,Night,2,460,Delhi -> Bangalore
223,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-927,09:30,17:45,8h 15m,1 stop,15295,16,23-06-2022 16:00,Afternoon,2,495,Delhi -> Bangalore
224,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-993,12:50,20:55,8h 5m,1 stop,15295,5,23-06-2022 05:00,Morning,2,485,Delhi -> Bangalore
225,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-963,08:50,17:45,8h 55m,1 stop,15295,23,23-06-2022 23:00,Night,2,535,Delhi -> Bangalore
226,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-927,09:30,18:15,8h 45m,1 stop,15295,4,23-06-2022 04:00,Night,2,525,Delhi -> Bangalore
227,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-995,10:20,19:15,8h 55m,1 stop,15295,19,23-06-2022 19:00,Evening,2,535,Delhi -> Bangalore
228,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-945,11:40,20:55,9h 15m,1 stop,15295,1,23-06-2022 01:00,Night,2,555,Delhi -> Bangalore
229,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-963,08:50,18:15,9h 25m,1 stop,15295,5,23-06-2022 05:00,Morning,2,565,Delhi -> Bangalore
230,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-927,09:30,19:15,9h 45m,1 stop,15295,21,23-06-2022 21:00,Night,2,585,Delhi -> Bangalore
231,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-943,07:30,17:45,10h 15m,1 stop,15295,10,23-06-2022 10:00,Morning,2,615,Delhi -> Bangalore
232,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-943,07:30,18:15,10h 45m,1 stop,15295,15,23-06-2022 15:00,Afternoon,2,645,Delhi -> Bangalore
233,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-963,08:50,19:15,10h 25m,1 stop,15295,15,23-06-2022 15:00,Afternoon,2,625,Delhi -> Bangalore
234,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-995,10:20,20:55,10h 35m,1 stop,15295,0,23-06-2022 00:00,Night,2,635,Delhi -> Bangalore
235,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-993,12:50,23:10,10h 20m,1 stop,15295,8,23-06-2022 08:00,Morning,2,620,Delhi -> Bangalore
236,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-605,21:15,"07:50
+1D",10h 35m,1 stop,15300,5,23-06-2022 05:00,Morning,2,635,Delhi -> Bangalore
237,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-975,05:55,17:45,11h 50m,1 stop,15295,15,23-06-2022 15:00,Afternoon,2,710,Delhi -> Bangalore
238,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-943,07:30,19:15,11h 45m,1 stop,15295,2,23-06-2022 02:00,Night,2,705,Delhi -> Bangalore
239,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-927,09:30,20:55,11h 25m,1 stop,15295,19,23-06-2022 19:00,Evening,2,685,Delhi -> Bangalore
240,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-945,11:40,23:10,11h 30m,1 stop,15295,3,23-06-2022 03:00,Night,2,690,Delhi -> Bangalore
241,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-981,21:30,"08:50
+1D",11h 20m,1 stop,15295,18,23-06-2022 18:00,Evening,2,680,Delhi -> Bangalore
242,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-975,05:55,18:15,12h 20m,1 stop,15295,2,23-06-2022 02:00,Night,2,740,Delhi -> Bangalore
243,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-829,07:20,19:30,12h 10m,1 stop,15402,18,23-06-2022 18:00,Evening,2,730,Delhi -> Bangalore
244,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-963,08:50,20:55,12h 5m,1 stop,15295,19,23-06-2022 19:00,Evening,2,725,Delhi -> Bangalore
245,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-871,20:35,"08:45
+1D",12h 10m,1 stop,15396,6,23-06-2022 06:00,Morning,2,730,Delhi -> Bangalore
246,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-953,20:40,"08:50
+1D",12h 10m,1 stop,15295,19,23-06-2022 19:00,Evening,2,730,Delhi -> Bangalore
247,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-975,05:55,19:15,13h 20m,1 stop,15295,8,23-06-2022 08:00,Morning,2,800,Delhi -> Bangalore
248,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-995,10:20,23:10,12h 50m,1 stop,15295,0,23-06-2022 00:00,Night,2,770,Delhi -> Bangalore
249,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-985,19:45,"08:50
+1D",13h 5m,1 stop,15295,7,23-06-2022 07:00,Morning,2,785,Delhi -> Bangalore
250,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-943,07:30,20:55,13h 25m,1 stop,15295,6,23-06-2022 06:00,Morning,2,805,Delhi -> Bangalore
251,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-927,09:30,23:10,13h 40m,1 stop,15295,17,23-06-2022 17:00,Evening,2,820,Delhi -> Bangalore
252,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-977,18:55,"08:50
+1D",13h 55m,1 stop,15295,7,23-06-2022 07:00,Morning,2,835,Delhi -> Bangalore
253,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-963,08:50,23:10,14h 20m,1 stop,15295,0,23-06-2022 00:00,Night,2,860,Delhi -> Bangalore
254,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-975,05:55,20:55,15h 0m,1 stop,15295,10,23-06-2022 10:00,Morning,2,900,Delhi -> Bangalore
255,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-955,17:45,"08:50
+1D",15h 5m,1 stop,15295,17,23-06-2022 17:00,Evening,2,905,Delhi -> Bangalore
256,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-913,05:55,21:50,15h 55m,1 stop,15295,22,23-06-2022 22:00,Night,2,955,Delhi -> Bangalore
257,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-943,07:30,23:10,15h 40m,1 stop,15295,9,23-06-2022 09:00,Morning,2,940,Delhi -> Bangalore
258,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-941,16:45,"08:50
+1D",16h 5m,1 stop,15295,2,23-06-2022 02:00,Night,2,965,Delhi -> Bangalore
259,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-975,05:55,23:10,17h 15m,1 stop,15295,6,23-06-2022 06:00,Morning,2,1035,Delhi -> Bangalore
260,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-933,15:30,"08:50
+1D",17h 20m,1 stop,15295,15,23-06-2022 15:00,Afternoon,2,1040,Delhi -> Bangalore
261,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-899,14:45,"08:45
+1D",18h 0m,1 stop,15396,15,23-06-2022 15:00,Afternoon,2,1080,Delhi -> Bangalore
262,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-993,12:50,"08:50
+1D",20h 0m,1 stop,15295,19,23-06-2022 19:00,Evening,2,1200,Delhi -> Bangalore
263,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-945,11:40,"08:50
+1D",21h 10m,1 stop,15295,16,23-06-2022 16:00,Afternoon,2,1270,Delhi -> Bangalore
264,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-995,10:20,"08:50
+1D",22h 30m,1 stop,15295,1,23-06-2022 01:00,Night,2,1350,Delhi -> Bangalore
265,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-805,20:00,"07:50
+1D",11h 50m,1 stop,15510,0,23-06-2022 00:00,Night,2,710,Delhi -> Bangalore
266,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-624,19:00,"07:50
+1D",12h 50m,1 stop,15510,15,23-06-2022 15:00,Afternoon,2,770,Delhi -> Bangalore
267,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-441,17:55,"07:50
+1D",13h 55m,2 stops,15510,11,23-06-2022 11:00,Morning,2,835,Delhi -> Bangalore
268,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-605,21:15,"11:10
+1D",13h 55m,1 stop,15510,4,23-06-2022 04:00,Night,2,835,Delhi -> Bangalore
269,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-863,14:00,"07:50
+1D",17h 50m,1 stop,15510,4,23-06-2022 04:00,Night,2,1070,Delhi -> Bangalore
270,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-605,21:15,"18:20
+1D",21h 5m,1 stop,15510,22,23-06-2022 22:00,Night,2,1265,Delhi -> Bangalore
271,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-637,17:10,"18:15
+1D",25h 5m,1 stop,15610,8,23-06-2022 08:00,Morning,2,1505,Delhi -> Bangalore
272,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-865,10:00,18:20,8h 20m,1 stop,15720,8,23-06-2022 08:00,Morning,2,500,Delhi -> Bangalore
273,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-665,08:00,18:20,10h 20m,1 stop,15720,2,23-06-2022 02:00,Night,2,620,Delhi -> Bangalore
274,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-887,07:00,18:20,11h 20m,1 stop,15720,18,23-06-2022 18:00,Evening,2,680,Delhi -> Bangalore
275,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-805,20:00,"11:10
+1D",15h 10m,1 stop,15720,15,23-06-2022 15:00,Afternoon,2,910,Delhi -> Bangalore
276,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-624,19:00,"11:10
+1D",16h 10m,1 stop,15720,15,23-06-2022 15:00,Afternoon,2,970,Delhi -> Bangalore
277,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-441,17:55,"11:10
+1D",17h 15m,2 stops,15720,2,23-06-2022 02:00,Night,2,1035,Delhi -> Bangalore
278,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-863,14:00,"11:10
+1D",21h 10m,1 stop,15720,19,23-06-2022 19:00,Evening,2,1270,Delhi -> Bangalore
279,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-805,20:00,"18:20
+1D",22h 20m,1 stop,15720,23,23-06-2022 23:00,Night,2,1340,Delhi -> Bangalore
280,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-624,19:00,"18:20
+1D",23h 20m,1 stop,15720,21,23-06-2022 21:00,Night,2,1400,Delhi -> Bangalore
281,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-441,17:55,"18:20
+1D",24h 25m,2 stops,15720,23,23-06-2022 23:00,Night,2,1465,Delhi -> Bangalore
282,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-981,21:30,"10:45
+1D",13h 15m,1 stop,16032,0,23-06-2022 00:00,Night,2,795,Delhi -> Bangalore
283,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-953,20:40,"10:45
+1D",14h 5m,1 stop,16032,23,23-06-2022 23:00,Night,2,845,Delhi -> Bangalore
284,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-985,19:45,"10:45
+1D",15h 0m,1 stop,16032,19,23-06-2022 19:00,Evening,2,900,Delhi -> Bangalore
285,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-977,18:55,"10:45
+1D",15h 50m,1 stop,16032,10,23-06-2022 10:00,Morning,2,950,Delhi -> Bangalore
286,Delhi,Bangalore,23-06-2022,25-06-2022,Air India,AI-636,14:30,"07:50
+1D",17h 20m,2 stops,16035,16,23-06-2022 16:00,Afternoon,2,1040,Delhi -> Bangalore
287,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-955,17:45,"10:45
+1D",17h 0m,1 stop,16032,7,23-06-2022 07:00,Morning,2,1020,Delhi -> Bangalore
288,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-941,16:45,"10:45
+1D",18h 0m,1 stop,16032,3,23-06-2022 03:00,Night,2,1080,Delhi -> Bangalore
289,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-933,15:30,"10:45
+1D",19h 15m,1 stop,16032,5,23-06-2022 05:00,Morning,2,1155,Delhi -> Bangalore
290,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-993,12:50,"10:45
+1D",21h 55m,1 stop,16032,7,23-06-2022 07:00,Morning,2,1315,Delhi -> Bangalore
291,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-981,21:30,"19:15
+1D",21h 45m,1 stop,16032,19,23-06-2022 19:00,Evening,2,1305,Delhi -> Bangalore
292,Delhi,Bangalore,23-06-2022,25-06-2022,Vistara,UK-953,20:40,"19:15
+1D",22h 35m,1 stop,16032,2,23-06-2022 02:00,Night,2,1355,Delhi -> Bangalore
